"Plot_ID","Species_richness","Species_diversity","Sitecode","Year","Eastings","Northings","Date","BAP_broad","BAP_priority","NVC_FIRST","Light","Wetness","pH","Fertility","Competition","Stress","Ruderals","NVC_subgroup","NVC_group","NVC_habitat","Vegetation_height","STD_HEIGHT","Litter","Bare_ground"
"6",37,0.95824457249287,"B15",2014,405228,118301,2015-07-15,"Calcareous Grassland","Lowland Calcareous Grassland","CG2b:65.23",7.4,4.2,6.7,2.6,1.52,4.23,1.63,"CG2b","CG2","CG",6.8,1.5,25,11
"8",42,0.962059943857305,"B15",2014,405758,118288,2015-07-16,"Calcareous Grassland","Lowland Calcareous Grassland","CG2a:62.57",7.3,4.4,6.8,3.3,2.2,3.72,2,"CG2a","CG2","CG",6.62,1.45973741930983,13,1
"9",45,0.9642867939739,"B15",2014,405995,118204,2015-07-15,"Calcareous Grassland","Lowland Calcareous Grassland","CG2c:62.26",7.2,4.5,6.4,3,1.88,3.94,1.65,"CG2c","CG2","CG",7.74,3.06227039955651,22,18
"11",36,0.946089818041038,"B15",2014,404778,118818,2015-07-15,"Calcareous Grassland","Lowland Calcareous Grassland","CG3a:61.77",7.2,4.5,6.5,3.2,2.08,3.77,1.79,"CG3a","CG3","CG",15.2083333333333,5.66437506946144,20,2
"12",50,0.968018018018018,"B15",2014,404621,118890,2015-07-16,"Calcareous Grassland","Lowland Calcareous Grassland","CG2b:68.40",7.4,4.1,7.1,2.8,1.86,3.78,1.9,"CG2b","CG2","CG",4.56,1.6665833312499,7,18
"13",46,0.967537725432462,"B15",2014,404464,119294,2015-07-16,"Calcareous Grassland","Lowland Calcareous Grassland","CG2c:47.49",7.3,4.3,6.9,3.6,2.37,3.04,2.63,"CG2c","CG2","CG",14.14,9.31343116150004,0,8
"15",43,0.957842910101946,"B15",2014,404040,119658,2015-07-16,"Calcareous Grassland","Lowland Calcareous Grassland","CG2a:65.96",7.6,3.9,7.1,2.6,1.84,3.97,1.8,"CG2a","CG2","CG",4.8,0.912870929175277,25,3
"16",43,0.966092334879611,"B15",2014,404015,119674,2015-07-17,"Calcareous Grassland","Lowland Calcareous Grassland","CG2b:65.82",7.5,4.5,6.1,3,1.85,4.03,1.88,"CG2b","CG2","CG",5.16,1.7,16,11
"19",41,0.963289097491918,"B15",2014,405948,118458,2015-07-15,"Calcareous Grassland","Lowland Calcareous Grassland","CG2b:64.72",7.2,4.5,6.5,3.3,2,3.73,2.01,"CG2b","CG2","CG",6.34,2.95352896267048,25,0
"20",39,0.959582632406461,"B15",2014,405869,118473,2015-07-15,"Calcareous Grassland","Lowland Calcareous Grassland","CG6a:55.06",7.2,4.4,6.9,3.5,2.27,3.63,2.02,"CG6a","CG6","CG",11.24,3.53883219909243,0,8
"23",47,0.96836242162755,"B15",2014,405899,118064,2015-07-15,"Calcareous Grassland","Lowland Calcareous Grassland","CG2a:51.25",7.2,4.5,6.6,3.3,1.89,3.93,1.91,"CG2a","CG2","CG",10.04,3.5995370072645,0,0
"24",47,0.967985621813599,"B15",2014,405891,118066,2015-07-15,"Calcareous Grassland","Lowland Calcareous Grassland","CG2c:50.18",7.3,3.6,6.7,2.8,2.03,2.5,2.94,"CG2c","CG2","CG",9.82,3.63398312232368,25,25
"25",46,0.96607103218646,"B15",2014,405892,118057,2015-07-15,"Calcareous Grassland","Lowland Calcareous Grassland","CG2a:54.41",7.1,4.4,6.8,3.5,1.91,3.89,1.89,"CG2a","CG2","CG",10.52,8.11439050904831,0,2
"29",30,0.943887544648001,"B15",2014,404554,120164,2015-07-17,"Calcareous Grassland","Lowland Calcareous Grassland","MG1e:45.23",7.3,5.1,6.1,4.5,2.94,2.84,2.61,"MG1e","MG1","MG",14,4.5,25,7
"30",44,0.965012669116341,"B15",2014,405514,119014,2015-07-15,"Calcareous Grassland","Lowland Calcareous Grassland","CG2:62.23",7.4,4.4,6.9,3.5,2.4,3.33,2.33,"CG2","CG2","CG",13.32,6.11500885799304,6,2
"32",52,0.967481037924152,"B15",2014,404952,118969,2015-07-15,"Calcareous Grassland","Lowland Calcareous Grassland","CG2c:57.30",7.3,4.8,6.2,3.3,2.14,3.61,2.14,"CG2c","CG2","CG",8.22,2.47941525364349,11,7
"33",46,0.965343017289019,"B15",2014,404951,118969,2015-08-13,"Calcareous Grassland","Lowland Calcareous Grassland","CG2c:55.10",7.3,4.4,6.9,3.5,2.74,3.21,2.31,"CG2c","CG2","CG",11.92,2.69907391525316,21,2
"36",39,0.965342658802651,"B15",2014,404468,119738,2015-07-16,"Calcareous Grassland","Lowland Calcareous Grassland","MG1e:49.16",7.5,4.6,6.5,4.3,2.8,2.98,2.66,"MG1e","MG1","MG",17.48,6.70273575987199,0,4
"102",52,0.97183621154884,"B15",2014,405823,118018,2015-07-16,"Calcareous Grassland","Lowland Calcareous Grassland","CG2c:57.59",7.1,4.3,7.2,3.4,2.47,3.04,2.35,"CG2c","CG2","CG",10.88,2.61916017074176,25,15
"103",31,0.944867698861309,"B15",2014,404600,119400,2015-07-16,"Calcareous Grassland","Lowland Calcareous Grassland","CG6:53.25",7.3,4.4,7.1,3.7,2.76,3.08,2.37,"CG6","CG6","CG",13,20.3085573096663,21,9
"104",17,0.896782622897273,"B15",2014,404600,119600,2015-07-17,"Calcareous Grassland","Lowland Calcareous Grassland","SD17a:29.74",7.7,5.6,6.8,5.6,3.74,1.71,2.26,"SD17a","SD17","SD",6.18,3.21740060711542,25,25
"105",35,0.950802542594259,"B15",2014,404200,119600,2015-07-16,"Calcareous Grassland","Lowland Calcareous Grassland","MG1e:52.27",7.1,4.8,6.5,4.4,2.61,2.89,2.68,"MG1e","MG1","MG",18.36,7.95497747744559,25,3
"106",49,0.968118431276326,"B15",2014,405200,118800,2015-07-15,"Calcareous Grassland","Lowland Calcareous Grassland","CG2b:56.69",7.2,4.1,6.9,3,1.98,3.7,2,"CG2b","CG2","CG",11.32,3.54400902933387,25,7
"107",43,0.965697908368988,"B15",2014,406000,118400,2015-07-16,"Calcareous Grassland","Lowland Calcareous Grassland","CG2c:56.12",7.1,4.8,6.2,3.4,2.08,3.72,2.07,"CG2c","CG2","CG",9.74,2.11699472523355,25,0
"108",31,0.949106382978723,"B15",2014,406200,118400,2015-07-15,"Calcareous Grassland","Lowland Calcareous Grassland","CG2a:68.31",7.3,4.2,6.6,2.5,1.69,4.15,1.53,"CG2a","CG2","CG",6.88,1.81015653098473,25,3
"110",31,0.949432624113475,"B15",2014,403311,120807,2015-07-17,"Calcareous Grassland","Lowland Calcareous Grassland","CG2a:68.02",7.3,4.2,6.6,2.5,1.69,4.15,1.53,"CG2a","CG2","CG",10.36,4.69822661579168,25,4
"111",35,0.95776677026677,"B15",2014,403412,120372,2015-07-18,"Calcareous Grassland","Lowland Calcareous Grassland","CG2b:56.22",7.2,3.5,7.6,3.2,2.74,3.13,1.42,"CG2b","CG2","CG",6.64,4.10162569395762,25,3
"112",53,0.965856853188247,"B15",2014,404000,120603,2015-07-17,"Not A Broad Habitat","Not a priority habitat","MG1d:35.73",7.1,5.1,6.7,5.2,3.22,2.5,2.35,"MG1d","MG1","MG",21.94,8.75514134666026,25,5
"113",35,0.954356323288362,"B15",2014,404256,120565,2015-07-18,NA,NA,"SD8d:48.47",7.4,4.7,6.1,3.8,2.41,3.24,2.49,"SD8d","SD8","SD",5.72,1.3076696830622,3,7
"114",34,0.951150136037596,"B15",2014,403999,120395,2015-07-17,"Neutral Grassland","Lowland Meadows","MG5:50.48",6.9,4.7,6,3.8,2.86,2.92,2.6,"MG5","MG5","MG",10.4,4.72581562625261,25,15
"115",22,0.932376657099904,"B15",2014,403798,120396,2015-07-17,"Not A Broad Habitat","Not a priority habitat","MG1d:47.57",7.1,5,6.9,5.2,3.26,2.38,2.51,"MG1d","MG1","MG",6.376,2.58380855843978,25,6
"116",21,0.924128271998455,"B15",2014,403601,120198,2015-07-17,NA,NA,"SD9a:51.48",7.3,4.8,6.8,4.2,3,2.97,2.51,"SD9a","SD9","SD",17.12,7.59972587224916,24,7
"117",32,0.953645484949833,"B15",2014,404201,119803,2015-07-16,"Calcareous Grassland","Lowland Calcareous Grassland","MG1d:49.01",7.4,4.7,6.5,4.1,2.7,3.17,2.51,"MG1d","MG1","MG",17.72,7.20832851637604,0,2
"119",34,0.951415004748338,"B15",2014,404000,120000,2015-07-17,"Calcareous Grassland","Lowland Calcareous Grassland","CG6:48.69",7.2,4.5,6.9,3.9,2.76,3.18,2.31,"CG6","CG6","CG",13.98,4.95286112598903,20,7
"120",39,0.958616858769615,"B15",2014,404000,120200,2015-07-17,"Calcareous Grassland","Lowland Calcareous Grassland","CG6:50.63",7.1,4.3,7.2,3.5,2.7,3.04,2.29,"CG6","CG6","CG",9.68,2.66489524497055,25,20
"121",37,0.958272826575853,"B15",2014,404200,120000,2015-07-17,"Calcareous Grassland","Lowland Calcareous Grassland","CG6a:50.78",7.1,4.3,7.3,3.5,2.71,3.03,2.27,"CG6a","CG6","CG",14.4,4.32290411644765,25,18
"122",40,0.960386866427135,"B15",2014,404400,120200,2015-07-14,"Calcareous Grassland","Lowland Calcareous Grassland","CG6:47.04",7.2,4.4,7.1,4,2.65,3.19,2.23,"CG6","CG6","CG",34.44,31.9430874107894,6,5
"124",38,0.954801038062284,"B15",2014,404800,120400,2015-07-16,"Neutral Grassland","Lowland Meadows","MG5:53.69",7.1,4.7,6.5,4.3,2.96,2.84,2.56,"MG5","MG5","MG",12.76,4.53945664883658,0,4
"125",37,0.962406483790524,"B15",2014,404800,120200,2015-07-16,"Neutral Grassland","Lowland Meadows","MG5b:50.44",7.1,4.7,6.7,4,2.69,2.97,2.53,"MG5b","MG5","MG",9.16,4.26887963443962,0,0
"126",40,0.961287885940893,"B15",2014,404600,120000,2015-07-17,"Calcareous Grassland","Lowland Calcareous Grassland","CG3d:42.23",7.3,4.8,6.8,4.7,2.98,2.82,2.45,"CG3d","CG3","CG",17.96,5.01231815962767,22,9
"128",39,0.953634696199299,"B15",2014,404797,119204,2015-08-20,"Not A Broad Habitat","Not a priority habitat","MG1d:51.28",7.3,4.5,7,4,2.84,2.99,2.46,"MG1d","MG1","MG",15.16,3.51994318135961,23,13
"129",29,0.93380706287683,"B15",2014,404400,120600,2015-07-17,"Not A Broad Habitat","Not a priority habitat","MG1a:43.96",7.3,4.8,6.8,4.9,2.97,2.68,2.6,"MG1a","MG1","MG",15.76,7.25304533741977,25,0
"130",48,0.973129891353442,"B15",2014,404603,119005,2015-07-16,"Calcareous Grassland","Lowland Calcareous Grassland","CG2c:47.92",7.3,4.5,6.8,3.9,2.61,3.04,2.55,"CG2c","CG2","CG",14.788,4.12808672389522,9,16
"131",46,0.962835369036434,"B15",2014,403202,120606,2015-08-13,"Not A Broad Habitat","Not a priority habitat","MG1d:35.74",6.2,5.3,6.3,5.2,2.96,2.97,1.64,"MG1d","MG1","MG",28.36,9.69484399049309,4,3
"1a",40,0.964682461428665,"B15",2019,405629.1,118758.82,2019-07-22,"Calcareous Grassland","Lowland calcareous grassland","CG2b:61.70",7.3,4.2,7,3,2.15,3.74,1.89,"CG2b","CG2","CG",9.6,3.08220700148449,0,4
"2",58,0.970160912357444,"B15",2019,405420.43,118697.11,2019-07-22,"Calcareous Grassland","Lowland calcareous grassland","CG2b:64.39",7.3,4.3,6.9,3.2,2.05,3.76,1.84,"CG2b","CG2","CG",13.64,11.8317369815256,0,6
"3",14,0.749180327868852,"B15",2019,405337,118485,2019-10-23,"Scrub","Not a priority habitat","W25b:38.66",6.3,5.7,6.2,5.9,3.08,2.92,1.27,"W25b","W25","W",NA,NA,25,0
"6a",36,0.955898982284207,"B15",2019,405227.68,118295.63,2019-07-23,"Calcareous Grassland","Lowland calcareous grassland","CG2a:66.35",7.4,4.1,7.2,3,2.2,3.7,1.88,"CG2a","CG2","CG",12.36,7.22772439983706,4,9
"8",44,0.963217347910901,"B15",2019,405753.9,118284.83,2019-07-24,"Calcareous Grassland","Lowland calcareous grassland","CG2a:60.63",7.2,4.3,7.1,3.2,2.06,3.87,1.74,"CG2a","CG2","CG",7,2.54950975679639,2,2
"9a",52,0.969739919211962,"B15",2019,405991.2,118192.21,2019-07-25,"Calcareous Grassland","Lowland calcareous grassland","CG2c:51.94",6.9,4.7,6.4,4.2,2.56,3.32,1.96,"CG2c","CG2","CG",12.92,8.47014364301653,0,6
"11",43,0.961571145312057,"B15",2019,404774.94,118808.47,2019-07-25,"Calcareous Grassland","Lowland calcareous grassland","CG2a:63.05",7.3,4.2,6.9,3,2.08,3.87,1.76,"CG2a","CG2","CG",NA,NA,0,0
"12",48,0.96803484423446,"B15",2019,404617.96,118883.02,2019-07-26,"Calcareous Grassland","Lowland calcareous grassland","CG2b:73.31",7.5,4,7.1,2.7,1.55,4.2,1.59,"CG2b","CG2","CG",3.8,1.6583123951777,0,17
"13",42,0.959275053304904,"B15",2019,404463.05,119284.76,2019-07-05,"Calcareous Grassland","Lowland calcareous grassland","CG3:51.56",7.3,4.2,7.2,3.4,2.52,3.33,2.19,"CG3","CG3","CG",14.72,6.81615727518079,16,10
"15",49,0.96604383758534,"B15",2019,404038.08,119652.59,2019-07-08,"Calcareous Grassland","Lowland calcareous grassland","CG2a:63.82",7.4,4,6.9,2.6,1.81,3.97,1.75,"CG2a","CG2","CG",8.08,2.5152865973218,0,6
"16",44,0.965441982039492,"B15",2019,404013.41,119666.93,2019-07-08,"Calcareous Grassland","Lowland calcareous grassland","CG2b:68.97",7.3,4.3,6.8,2.6,1.59,4.31,1.47,"CG2b","CG2","CG",6.2,1.77951304200522,0,4
"19",46,0.967067383739323,"B15",2019,405945.39,118452.67,2019-07-23,"Calcareous Grassland","Lowland calcareous grassland","CG2c:62.40",7.2,4.3,7,3.3,2.17,3.69,1.87,"CG2c","CG2","CG",9.84,1.67531091641721,25,0
"20",44,0.957122764717701,"B15",2019,405866.73,118465.1,2019-07-23,"Calcareous Grassland","Lowland calcareous grassland","CG6a:54.43",7.2,4.3,7,3.4,1.98,3.86,1.76,"CG6a","CG6","CG",8.36,3.23882694814033,25,8
"23",49,0.965404978105075,"B15",2019,405895.44,118058.46,2019-07-24,"Calcareous Grassland","Lowland calcareous grassland","CG6a:55.67",7.1,4.4,6.8,3.3,1.75,4.13,1.64,"CG6a","CG6","CG",16.92,3.70720020140986,0,0
"24a",49,0.967631077044874,"B15",2019,405888.63,118058.77,2019-07-25,"Calcareous Grassland","Lowland calcareous grassland","CG2c:52.41",7,4.5,6.5,3.7,2.17,3.74,1.92,"CG2c","CG2","CG",12.64,3.08058436014987,0,4
"25a",45,0.966604963922783,"B15",2019,405890.24,118050.62,2019-07-25,"Calcareous Grassland","Lowland calcareous grassland","CG2a:53.90",7.3,4.2,6.9,3.3,1.96,3.92,1.74,"CG2a","CG2","CG",11.44,3.54823899984203,7,0
"29",33,0.95148835202761,"B15",2019,404549.73,120157.79,2019-07-31,"Calcareous Grassland","Lowland calcareous grassland","MG1e:49.88",7.2,4.6,6.7,4.4,3.06,2.84,2.41,"MG1e","MG1","MG",11.32,2.56124969497314,0,0
"30a",38,0.955491187989556,"B15",2019,405510.54,119007.88,2019-07-22,"Calcareous Grassland","Lowland calcareous grassland","CG6a:57.08",7.2,4.4,7,3.8,2.77,3.14,2.25,"CG6a","CG6","CG",15.2,5.20416499866533,0,4
"32",56,0.972842534393968,"B15",2019,404952.24,118963.89,2019-07-25,"Calcareous Grassland","Lowland calcareous grassland","CG2c:54.77",7.2,4.4,6.7,3.3,2.25,3.59,2.05,"CG2c","CG2","CG",10.52,2.78567765543682,0,10
"33",51,0.96696006951003,"B15",2019,404947.15,118958.96,2019-07-26,"Calcareous Grassland","Lowland calcareous grassland","CG6a:57.24",7.2,4.4,6.8,3.4,2.51,3.37,2.2,"CG6a","CG6","CG",7.04,1.96807858921673,0,3
"36",45,0.968918838332638,"B15",2019,404465.72,119732.14,2019-07-10,"Calcareous Grassland","Lowland calcareous grassland","CG3c:50.60",7.3,4.5,7,4,2.75,2.92,2.53,"CG3c","CG3","CG",8.12,2.63502055652956,0,9
"102",47,0.968187090984701,"B15",2019,404397.95,119393.22,2019-07-03,"Calcareous Grassland","Lowland calcareous grassland","CG2c:57.48",7.2,4.4,6.8,3.2,2.27,3.59,2,"CG2c","CG2","CG",10.28,2.20831761000692,25,5
"103",38,0.950074315927974,"B15",2019,404598.21,119393.93,2019-07-05,"Calcareous Grassland","Lowland calcareous grassland","CG2c:57.18",7.1,4.2,7,3,2.62,3.22,2.16,"CG2c","CG2","CG",10.48,2.51859749331515,25,5
"104",23,0.911976439790576,"B15",2019,404597.91,119593.13,2019-07-10,"Neutral Grassland","Not a priority habitat","SM28:45.91",7.5,5.3,6.6,5.7,3.23,1.95,2.76,"SM28","SM28","SM",5.96,2.26347814951533,0,25
"105",35,0.948996873371548,"B15",2019,404198.49,119592.58,2019-07-10,"Calcareous Grassland","Lowland calcareous grassland","MG1e:49.71",7.4,4.6,6.7,4.5,2.94,2.94,2.47,"MG1e","MG1","MG",8.68,3.10537169004506,5,3
"106a",37,0.956059333893087,"B15",2019,405200.98,118787.65,2019-07-22,"Calcareous Grassland","Lowland calcareous grassland","CG6a:61.41",7.3,4.2,7.1,3.3,2.37,3.46,2.05,"CG6a","CG6","CG",16.12,4.97761656484975,9,2
"107a",47,0.964395738084493,"B15",2019,405998.48,118392.84,2019-07-24,"Calcareous Grassland","Lowland calcareous grassland","CG2c:59.22",7.1,4.6,6.4,3.6,2.21,3.6,2.07,"CG2c","CG2","CG",8.92,1.5790292376436,16,0
"108a",53,0.963868155958035,"B15",2019,406196.46,118394.36,2019-07-24,"Calcareous Grassland","Lowland calcareous grassland","CG3a:64.33",7.2,4.3,7,3.3,2.29,3.57,2.05,"CG3a","CG3","CG",14.32,4.02823369067221,25,1
"109",15,0.864188873305283,"B15",2019,403200,121000,2019-08-09,"Broadleaved, Mixed And Yew Woodland","Lowland mixed deciduous woodland","W21c:34.76",4.8,5.3,6.6,5.8,2.58,3.33,1.29,"W21c","W21","W",4.6,1.52752523165195,25,3
"110",43,0.964040173949058,"B15",2019,403310.94,120807.29,2019-08-09,"Calcareous Grassland","Lowland calcareous grassland","CG2b:63.68",7.1,3.6,7.4,2.9,2.54,3.41,1.34,"CG2b","CG2","CG",9.92,2.5152865973218,25,0
"111",52,0.96528843591181,"B15",2019,403397.4,120367.78,2019-08-09,"Calcareous Grassland","Lowland calcareous grassland","MG1d:34.56",6.7,4.5,6.5,4.4,2.42,2.9,2.33,"MG1d","MG1","MG",3,1,0,25
"112",37,0.946195260793526,"B15",2019,403998.15,120589.96,2019-08-09,"Calcareous Grassland","Lowland calcareous grassland","MG1e:50.17",7.3,4.6,6.9,4.4,2.99,2.82,2.51,"MG1e","MG1","MG",18.92,6.27109772421597,0,9
"113a",40,0.961759062599399,"B15",2019,404255.3,120559.82,2019-08-08,"Calcareous Grassland","Lowland calcareous grassland","SD8d:51.35",7.5,4.7,6.2,4.3,2.76,2.88,2.81,"SD8d","SD8","SD",5.24,1.2675435561221,0,5
"114",30,0.944025735294118,"B15",2019,403996.75,120388.78,2019-07-04,"Calcareous Grassland","Lowland calcareous grassland","MG1e:51.59",7.2,4.6,6.8,4.2,2.96,2.79,2.48,"MG1e","MG1","MG",32.88,8.65698176810679,25,4
"115",20,0.909546610803531,"B15",2019,403796.44,120389.66,2019-07-04,"Calcareous Grassland","Lowland calcareous grassland","MG1e:40.02",7.1,4.3,7.5,3.9,3.11,2.8,2.2,"MG1e","MG1","MG",NA,NA,0,0
"116",23,0.904420466411417,"B15",2019,403596.46,120190.14,2019-07-04,"Calcareous Grassland","Lowland calcareous grassland","MG1e:51.60",7.4,4.8,6.7,4.8,3.11,2.79,2.57,"MG1e","MG1","MG",21,4.33973885543051,4,14
"116",23,0.904420466411417,"B15",2019,403596.46,120190.14,2019-07-04,"Calcareous Grassland","Lowland calcareous grassland","MG1e:51.60",7.4,4.8,6.7,4.8,3.11,2.79,2.57,"MG1e","MG1","MG",39.44,7.50599760191808,4,14
"116",23,0.904420466411417,"B15",2019,403596.46,120190.14,2019-07-04,"Calcareous Grassland","Lowland calcareous grassland","MG1e:51.60",7.4,4.8,6.7,4.8,3.11,2.79,2.57,"MG1e","MG1","MG",4.36,2.23383079036887,4,14
"117",33,0.940600680933852,"B15",2019,404198.23,119794.62,2019-07-08,"Calcareous Grassland","Lowland calcareous grassland","CG6b:53.51",7.4,4.7,6.7,4.3,2.95,2.95,2.51,"CG6b","CG6","CG",18.6,4.09267638593623,23,0
"118",18,0.848282828282828,"B15",2019,403817,120000,2019-10-23,"Scrub","Not a priority habitat","W21c:46.46",6,5.8,6.3,6.1,2.97,NA,1.34,"W21c","W21","W",100,0,0,3
"119",29,0.946538261322228,"B15",2019,403997.78,119994.25,2019-07-11,"Calcareous Grassland","Lowland calcareous grassland","MG1e:45.35",7.3,4.4,7,3.8,2.79,3.09,2.35,"MG1e","MG1","MG",14.76,2.81780056072107,0,0
"120",31,0.947165843302978,"B15",2019,403998.48,120197.9,2019-07-11,"Calcareous Grassland","Lowland calcareous grassland","MG1e:49.56",7.2,4.3,7.1,3.6,2.66,3.23,2.23,"MG1e","MG1","MG",11.44,3.50095225141199,0,7
"121",34,0.953218739467476,"B15",2019,404198.69,119992.62,2019-07-11,"Calcareous Grassland","Lowland calcareous grassland","MG5b:49.27",7.3,4.4,7,3.9,2.77,3.09,2.32,"MG5b","MG5","MG",13.8,3.67423461417477,19,5
"122",48,0.963508502749009,"B15",2019,404398.05,120194.07,2019-07-31,"Calcareous Grassland","Lowland calcareous grassland","MG1e:44.00",7,4.8,6.7,4.6,2.78,2.98,2.33,"MG1e","MG1","MG",19.36,26.8776239029172,6,4
"124",26,0.93787838904975,"B15",2019,404797.97,120392.38,2019-08-08,"Calcareous Grassland","Lowland calcareous grassland","MG1e:47.25",7,4.8,6.3,4.8,3.03,2.83,2.43,"MG1e","MG1","MG",9.44,3.44093010681705,25,4
"125",35,0.94238967622998,"B15",2019,404797.77,120194.07,2019-07-31,"Calcareous Grassland","Lowland calcareous grassland","MG1e:48.01",7.1,5,6.7,4.7,2.85,2.92,2.68,"MG1e","MG1","MG",4.52,1.66132477258362,0,14
"126",25,0.928633249188604,"B15",2019,404598.94,119993.48,2019-08-08,"Calcareous Grassland","Lowland calcareous grassland","MG1e:44.23",7.1,4.7,7.1,4.4,3.04,2.86,2.4,"MG1e","MG1","MG",NA,NA,0,0
"127",59,0.963884354890152,"B15",2019,404400.38,120393.66,2019-07-31,"Not A Broad Habitat","Not a priority habitat","MG1d:38.88",7,5,6,4.5,2.47,2.75,2.92,"MG1d","MG1","MG",7.16,2.96760284854066,0,9
"128",54,0.969470996967254,"B15",2019,404798.48,119193.9,2019-07-25,"Calcareous Grassland","Lowland calcareous grassland","MG1e:48.46",7.4,4.6,6.7,4.3,2.63,2.93,2.68,"MG1e","MG1","MG",8.68,3.4,0,13
"129",27,0.930241552688021,"B15",2019,404398.79,120593.44,2019-08-08,"Calcareous Grassland","Lowland calcareous grassland","MG1a:43.04",7,4.6,7.1,4.7,3.18,2.7,2.33,"MG1a","MG1","MG",21.76,7.47373177647329,25,3
"130",49,0.971339779005525,"B15",2019,404600.8,118997.83,2019-07-25,"Calcareous Grassland","Lowland calcareous grassland","CG6a:52.90",7.3,4.3,7,3.5,2.48,3.13,2.42,"CG6a","CG6","CG",10.24,2.58650343127551,0,17
"131a",39,0.95322361961756,"B15",2019,403200.79,120598.5,2019-08-09,"Not A Broad Habitat","Not a priority habitat","MG1d:34.58",6.2,5.1,6.4,5.1,2.73,3.12,1.68,"MG1d","MG1","MG",32.04,10.1508620323596,0,1
"1",10,0.818199124309918,"B25",2010,337001,298301,2010-08-22,"Dwarf Shrub Heath","Upland Heathland","H9:35.45",6.2,5.4,3.8,3.6,2.92,3.06,2.38,"H9","H9","H",NA,NA,0,0
